Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Brasil,Chile,Colombia,Cuba,Ecuador,España,Estados Unidos,Italia,México,Reino Unido,Venezuela,TOTAL
Antioquia , Urrao,5847,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Urrao,5847,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Urrao,5847,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Urrao,5847,TOTAL,, -   , -   , 10 , -   , -   , -   , -   , -   , -   , -   , -   , 10 
Antioquia , Venecia,5861,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Venecia,5861,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Venecia,5861,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Venecia,5861,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Venecia,5861,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Venecia,5861,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Venecia,5861,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Yarumal,5887,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yarumal,5887,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Antioquia , Yarumal,5887,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Antioquia , Yarumal,5887,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yarumal,5887,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yarumal,5887,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yarumal,5887,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Antioquia , Yolombó,5890,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yolombó,5890,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Antioquia , Yolombó,5890,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Antioquia , Yolombó,5890,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yolombó,5890,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yolombó,5890,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yolombó,5890,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Antioquia , Yondó,5893,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yondó,5893,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Antioquia , Yondó,5893,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Antioquia , Yondó,5893,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yondó,5893,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yondó,5893,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Yondó,5893,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Arauca , Arauca,81001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauca,81001,Hombre,Mayores de Edad (>18 años), -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Arauca , Arauca,81001,HOMBRE,TOTAL, -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Arauca , Arauca,81001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauca,81001,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 , 2 
Arauca , Arauca,81001,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 , 2 
Arauca , Arauca,81001,TOTAL,, -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , 1 , 7 
Arauca , Arauquita,81065,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauquita,81065,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Arauca , Arauquita,81065,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Arauca , Arauquita,81065,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauquita,81065,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauquita,81065,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Arauquita,81065,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Arauca , Fortul,81300,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Arauca , Fortul,81300,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Arauca , Fortul,81300,HOMBRE,TOTAL, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Arauca , Fortul,81300,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Arauca , Fortul,81300,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Fortul,81300,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Arauca , Fortul,81300,TOTAL,, -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Arauca , Saravena,81736,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Arauca , Saravena,81736,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Arauca , Saravena,81736,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Arauca , Saravena,81736,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Saravena,81736,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Arauca , Saravena,81736,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Arauca , Saravena,81736,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , 1 , 4 
Arauca , Tame,81794,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Arauca , Tame,81794,Hombre,Mayores de Edad (>18 años), -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Arauca , Tame,81794,HOMBRE,TOTAL, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Arauca , Tame,81794,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Arauca , Tame,81794,Mujer,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Arauca , Tame,81794,MUJER,TOTAL, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Arauca , Tame,81794,TOTAL,, -   , -   , 8 , -   , -   , -   , -   , -   , -   , -   , -   , 8 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
"Archipiélago de San Andrés, Providencia y Santa Catalina ", San Andrés,88001,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Baranoa,8078,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Baranoa,8078,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Baranoa,8078,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Baranoa,8078,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Baranoa,8078,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Baranoa,8078,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Baranoa,8078,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Atlántico , Barranquilla,8001,Hombre,Menores de Edad (<18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , 1 , 3 
Atlántico , Barranquilla,8001,Hombre,Mayores de Edad (>18 años), -   , -   , 32 , -   , -   , -   , -   , -   , -   , -   , 3 , 35 
Atlántico , Barranquilla,8001,HOMBRE,TOTAL, -   , -   , 34 , -   , -   , -   , -   , -   , -   , -   , 4 , 38 
Atlántico , Barranquilla,8001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Barranquilla,8001,Mujer,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , 1 , 4 
Atlántico , Barranquilla,8001,MUJER,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , 1 , 4 
Atlántico , Barranquilla,8001,TOTAL,, -   , -   , 37 , -   , -   , -   , -   , -   , -   , -   , 5 , 42 
Atlántico , Candelaria,8141,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Candelaria,8141,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Candelaria,8141,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Candelaria,8141,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Candelaria,8141,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Candelaria,8141,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Candelaria,8141,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Galapa,8296,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Galapa,8296,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Galapa,8296,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Galapa,8296,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Galapa,8296,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Galapa,8296,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Galapa,8296,TOTAL,, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Atlántico , Luruaco,8421,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Luruaco,8421,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Luruaco,8421,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Luruaco,8421,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Luruaco,8421,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Luruaco,8421,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Luruaco,8421,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Malambo,8433,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Malambo,8433,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Malambo,8433,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Malambo,8433,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Malambo,8433,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Malambo,8433,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Malambo,8433,TOTAL,, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Atlántico , Manatí,8436,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Manatí,8436,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Manatí,8436,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Manatí,8436,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Manatí,8436,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Manatí,8436,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Manatí,8436,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Palmar de Varela,8520,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Palmar de Varela,8520,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Palmar de Varela,8520,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Palmar de Varela,8520,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Palmar de Varela,8520,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Palmar de Varela,8520,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Palmar de Varela,8520,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Atlántico , Puerto Colombia,8573,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Puerto Colombia,8573,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Puerto Colombia,8573,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Puerto Colombia,8573,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Puerto Colombia,8573,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Puerto Colombia,8573,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Puerto Colombia,8573,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Repelón,8606,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Repelón,8606,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Repelón,8606,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Repelón,8606,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Repelón,8606,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Repelón,8606,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Atlántico , Repelón,8606,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Atlántico , Sabanagrande,8634,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanagrande,8634,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Sabanagrande,8634,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Sabanagrande,8634,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanagrande,8634,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanagrande,8634,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanagrande,8634,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Sabanalarga,8638,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanalarga,8638,Hombre,Mayores de Edad (>18 años), -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , 7 
Atlántico , Sabanalarga,8638,HOMBRE,TOTAL, -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , 7 
Atlántico , Sabanalarga,8638,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanalarga,8638,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanalarga,8638,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Sabanalarga,8638,TOTAL,, -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , 7 
Atlántico , Soledad,8758,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Soledad,8758,Hombre,Mayores de Edad (>18 años), -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , 1 , 5 
Atlántico , Soledad,8758,HOMBRE,TOTAL, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , 1 , 5 
Atlántico , Soledad,8758,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Atlántico , Soledad,8758,Mujer,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Soledad,8758,MUJER,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Atlántico , Soledad,8758,TOTAL,, -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , 1 , 8 
"Bogotá, D.C. "," Bogotá, D.C.",11001,Hombre,Menores de Edad (<18 años), -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , 1 , 16 
"Bogotá, D.C. "," Bogotá, D.C.",11001,Hombre,Mayores de Edad (>18 años), -   , -   , 215 , -   , -   , -   , 1 , -   , -   , 1 , 4 , 221 
"Bogotá, D.C. "," Bogotá, D.C.",11001,HOMBRE,TOTAL, -   , -   , 230 , -   , -   , -   , 1 , -   , -   , 1 , 5 , 237 
"Bogotá, D.C. "," Bogotá, D.C.",11001,Mujer,Menores de Edad (<18 años), -   , -   , 11 , -   , -   , -   , -   , -   , -   , -   , 1 , 12 
"Bogotá, D.C. "," Bogotá, D.C.",11001,Mujer,Mayores de Edad (>18 años), -   , -   , 68 , -   , -   , -   , -   , -   , -   , -   , 2 , 70 
"Bogotá, D.C. "," Bogotá, D.C.",11001,MUJER,TOTAL, -   , -   , 79 , -   , -   , -   , -   , -   , -   , -   , 3 , 82 
"Bogotá, D.C. "," Bogotá, D.C.",11001,TOTAL,, -   , -   , 309 , -   , -   , -   , 1 , -   , -   , 1 , 8 , 319 
Bolívar , Barranco de Loba,13074,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Barranco de Loba,13074,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Barranco de Loba,13074,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Barranco de Loba,13074,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Barranco de Loba,13074,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Barranco de Loba,13074,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Barranco de Loba,13074,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Cartagena de Indias,13001,Hombre,Menores de Edad (<18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , 1 , 4 
Bolívar , Cartagena de Indias,13001,Hombre,Mayores de Edad (>18 años), -   , -   , 25 , -   , -   , -   , -   , 1 , -   , -   , 1 , 27 
Bolívar , Cartagena de Indias,13001,HOMBRE,TOTAL, -   , -   , 28 , -   , -   , -   , -   , 1 , -   , -   , 2 , 31 
Bolívar , Cartagena de Indias,13001,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Cartagena de Indias,13001,Mujer,Mayores de Edad (>18 años), -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Bolívar , Cartagena de Indias,13001,MUJER,TOTAL, -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , 6 
Bolívar , Cartagena de Indias,13001,TOTAL,, -   , -   , 34 , -   , -   , -   , -   , 1 , -   , -   , 2 , 37 
Bolívar , Clemencia,13222,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Clemencia,13222,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Clemencia,13222,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Clemencia,13222,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Clemencia,13222,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Clemencia,13222,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Clemencia,13222,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Córdoba,13212,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Córdoba,13212,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Córdoba,13212,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , Córdoba,13212,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Córdoba,13212,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Córdoba,13212,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Bolívar , Córdoba,13212,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Bolívar , El Carmen de Bolívar,13244,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
