SUICIDIOS EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
(65 a 69),-,1,1,-,-,-,1,-,13,13,-,1,1,14,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,11,11,-,1,1,12,-,2,2,-,-,-,2,-,6,6,-,-,-,6,-,8,8,-,-,-,8,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,5,5,-,1,1,6,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,7,7,-,-,-,7,-,5,5,-,-,-,5,-,7,7,-,-,-,7,-,12,12,-,1,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123
(70 a 74),-,-,-,-,-,-,-,-,8,8,-,1,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,11,11,-,2,2,13,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,4,4,-,1,1,5,-,7,7,-,-,-,7,-,4,4,-,-,-,4,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,87
(75 a 79),-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,10,10,-,1,1,11,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64
(80 y más),-,-,-,-,-,-,-,-,8,8,-,-,-,8,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,1,1,6,-,6,6,-,-,-,6,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,3,3,-,-,-,3,-,7,7,-,1,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64
TOTAL,1,6,7,-,-,-,7,20,325,345,21,65,86,431,1,20,21,4,6,10,31,-,4,4,-,-,-,4,9,82,91,3,14,17,108,19,293,312,11,51,62,374,1,46,47,3,8,11,58,3,66,69,6,12,18,87,3,79,82,1,9,10,92,2,10,12,-,1,1,13,3,30,33,3,2,5,38,10,55,65,5,14,19,84,3,54,57,1,8,9,66,-,4,4,2,1,3,7,3,24,27,2,10,12,39,12,120,132,5,27,32,164,-,1,1,1,-,1,2,-,3,3,-,-,-,3,3,75,78,4,16,20,98,5,16,21,-,1,1,22,3,27,30,1,7,8,38,6,47,53,1,10,11,64,6,48,54,3,15,18,72,6,85,91,3,7,10,101,1,9,10,2,9,11,21,3,29,32,3,4,7,39,8,66,74,3,11,14,88,8,102,110,11,23,34,144,3,43,46,1,9,10,56,6,84,90,7,13,20,110,15,153,168,13,33,46,214,-,7,7,-,4,4,11,1,2,3,-,-,-,3,2689
VARIABLE: CICLO VITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(06 a 11) Infancia,-,-,-,-,-,-,-,2,-,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,2,4,-,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22
(12 a 17) Adolescencia,1,-,1,-,-,-,1,18,-,18,19,-,19,37,1,-,1,4,-,4,5,-,-,-,-,-,-,-,9,-,9,3,-,3,12,18,-,18,11,-,11,29,1,-,1,3,-,3,4,3,-,3,6,-,6,9,3,-,3,1,-,1,4,2,-,2,-,-,-,2,3,-,3,2,-,2,5,10,-,10,5,-,5,15,3,-,3,1,-,1,4,-,-,-,1,-,1,1,3,-,3,2,-,2,5,11,-,11,3,-,3,14,-,-,-,1,-,1,1,-,-,-,-,-,-,-,3,-,3,4,-,4,7,5,-,5,-,-,-,5,3,-,3,1,-,1,4,6,-,6,1,-,1,7,5,-,5,3,-,3,8,5,-,5,1,-,1,6,1,-,1,2,-,2,3,3,-,3,3,-,3,6,7,-,7,3,-,3,10,8,-,8,11,-,11,19,2,-,2,1,-,1,3,6,-,6,7,-,7,13,13,-,13,9,-,9,22,-,-,-,-,-,-,-,1,-,1,-,-,-,1,262
(18 a 28) Juventud,-,4,4,-,-,-,4,-,101,101,-,28,28,129,-,10,10,-,2,2,12,-,2,2,-,-,-,2,-,26,26,-,6,6,32,-,96,96,-,21,21,117,-,16,16,-,1,1,17,-,22,22,-,5,5,27,-,21,21,-,3,3,24,-,1,1,-,1,1,2,-,8,8,-,2,2,10,-,25,25,-,5,5,30,-,15,15,-,2,2,17,-,2,2,-,1,1,3,-,9,9,-,6,6,15,-,34,34,-,8,8,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,21,-,9,9,30,-,6,6,-,-,-,6,-,5,5,-,4,4,9,-,12,12,-,3,3,15,-,16,16,-,6,6,22,-,26,26,-,3,3,29,-,6,6,-,5,5,11,-,8,8,-,1,1,9,-,16,16,-,2,2,18,-,29,29,-,9,9,38,-,8,8,-,5,5,13,-,22,22,-,8,8,30,-,48,48,-,12,12,60,-,2,2,-,3,3,5,-,-,-,-,-,-,-,778
(29 a 59) Adultez,-,1,1,-,-,-,1,-,170,170,-,31,31,201,-,7,7,-,4,4,11,-,2,2,-,-,-,2,-,35,35,-,5,5,40,-,145,145,-,23,23,168,-,21,21,-,5,5,26,-,26,26,-,6,6,32,-,39,39,-,4,4,43,-,6,6,-,-,-,6,-,19,19,-,-,-,19,-,20,20,-,8,8,28,-,21,21,-,4,4,25,-,1,1,-,-,-,1,-,9,9,-,3,3,12,-,55,55,-,13,13,68,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,40,40,-,6,6,46,-,8,8,-,1,1,9,-,14,14,-,3,3,17,-,16,16,-,6,6,22,-,24,24,-,7,7,31,-,42,42,-,3,3,45,-,3,3,-,2,2,5,-,16,16,-,1,1,17,-,34,34,-,6,6,40,-,53,53,-,11,11,64,-,15,15,-,3,3,18,-,42,42,-,4,4,46,-,71,71,-,16,16,87,-,5,5,-,1,1,6,-,1,1,-,-,-,1,1139
(Más de 60) Adulto Mayor,-,1,1,-,-,-,1,-,54,54,-,6,6,60,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,21,21,-,3,3,24,-,52,52,-,7,7,59,-,9,9,-,2,2,11,-,18,18,-,1,1,19,-,19,19,-,2,2,21,-,3,3,-,-,-,3,-,3,3,-,-,-,3,-,10,10,-,1,1,11,-,18,18,-,2,2,20,-,1,1,-,-,-,1,-,6,6,-,1,1,7,-,31,31,-,6,6,37,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,14,14,-,1,1,15,-,2,2,-,-,-,2,-,8,8,-,-,-,8,-,19,19,-,1,1,20,-,8,8,-,2,2,10,-,17,17,-,1,1,18,-,-,-,-,2,2,2,-,5,5,-,2,2,7,-,16,16,-,3,3,19,-,20,20,-,3,3,23,-,20,20,-,1,1,21,-,20,20,-,1,1,21,-,34,34,-,5,5,39,-,-,-,-,-,-,-,-,1,1,-,-,-,1,488
TOTAL,1,6,7,-,-,-,7,20,325,345,21,65,86,431,1,20,21,4,6,10,31,-,4,4,-,-,-,4,9,82,91,3,14,17,108,19,293,312,11,51,62,374,1,46,47,3,8,11,58,3,66,69,6,12,18,87,3,79,82,1,9,10,92,2,10,12,-,1,1,13,3,30,33,3,2,5,38,10,55,65,5,14,19,84,3,54,57,1,8,9,66,-,4,4,2,1,3,7,3,24,27,2,10,12,39,12,120,132,5,27,32,164,-,1,1,1,-,1,2,-,3,3,-,-,-,3,3,75,78,4,16,20,98,5,16,21,-,1,1,22,3,27,30,1,7,8,38,6,47,53,1,10,11,64,6,48,54,3,15,18,72,6,85,91,3,7,10,101,1,9,10,2,9,11,21,3,29,32,3,4,7,39,8,66,74,3,11,14,88,8,102,110,11,23,34,144,3,43,46,1,9,10,56,6,84,90,7,13,20,110,15,153,168,13,33,46,214,-,7,7,-,4,4,11,1,2,3,-,-,-,3,2689
VARIABLE: ESCOLARIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educación inicial y educación preescolar,-,1,1,-,-,-,1,3,17,20,1,7,8,28,-,2,2,-,2,2,4,-,-,-,-,-,-,-,1,5,6,-,1,1,7,1,11,12,-,3,3,15,-,6,6,-,2,2,8,-,10,10,-,2,2,12,-,10,10,-,3,3,13,1,3,4,-,-,-,4,-,4,4,1,-,1,5,-,9,9,-,1,1,10,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,3,3,-,-,-,3,1,8,9,-,3,3,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,17,-,4,4,21,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,7,7,-,2,2,9,2,17,19,-,2,2,21,-,-,-,-,-,-,-,-,1,1,-,1,1,2,1,10,11,-,1,1,12,1,14,15,1,2,3,18,1,7,8,-,-,-,8,-,6,6,1,1,2,8,3,12,15,3,1,4,19,-,-,-,-,-,-,-,1,-,1,-,-,-,1,253
Educación básica primaria,1,1,2,-,-,-,2,9,84,93,11,9,20,113,-,6,6,3,1,4,10,-,-,-,-,-,-,-,1,21,22,3,1,4,26,7,74,81,5,7,12,93,1,10,11,3,1,4,15,2,20,22,2,4,6,28,2,18,20,1,1,2,22,1,4,5,-,-,-,5,3,9,12,1,-,1,13,6,17,23,4,4,8,31,2,17,19,-,3,3,22,-,1,1,2,-,2,3,-,7,7,-,5,5,12,5,30,35,2,3,5,40,-,1,1,-,-,-,1,-,1,1,-,-,-,1,3,24,27,1,3,4,31,2,5,7,-,-,-,7,2,7,9,1,2,3,12,2,19,21,1,3,4,25,5,16,21,1,4,5,26,2,24,26,3,2,5,31,-,4,4,1,3,4,8,1,13,14,3,1,4,18,4,22,26,3,2,5,31,3,30,33,4,5,9,42,1,10,11,-,2,2,13,2,26,28,2,1,3,31,2,39,41,6,9,15,56,-,1,1,-,1,1,2,-,1,1,-,-,-,1,771
Educación básica secundaria o secundaria baja,-,-,-,-,-,-,-,6,18,24,2,3,5,29,-,1,1,-,-,-,1,-,1,1,-,-,-,1,4,8,12,-,3,3,15,6,8,14,5,5,10,24,-,5,5,-,-,-,5,1,1,2,3,2,5,7,-,8,8,-,1,1,9,-,-,-,-,-,-,-,-,2,2,-,-,-,2,2,1,3,1,-,1,4,-,-,-,1,-,1,1,-,-,-,-,1,1,1,1,1,2,1,-,1,3,2,7,9,-,1,1,10,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,3,3,1,4,5,8,2,2,4,-,-,-,4,-,2,2,-,2,2,4,1,3,4,-,-,-,4,-,2,2,1,-,1,3,-,6,6,-,-,-,6,-,-,-,1,-,1,1,1,1,2,-,-,-,2,3,2,5,-,-,-,5,2,5,7,6,3,9,16,-,1,1,1,-,1,2,2,4,6,1,-,1,7,6,10,16,1,2,3,19,-,1,1,-,-,-,1,-,-,-,-,-,-,-,195
Educación media o secundaria alta,-,1,1,-,-,-,1,2,113,115,3,24,27,142,1,4,5,1,1,2,7,-,1,1,-,-,-,1,-,30,30,-,7,7,37,3,140,143,1,25,26,169,-,18,18,-,3,3,21,-,23,23,-,2,2,25,1,28,29,-,2,2,31,-,1,1,-,1,1,2,-,10,10,1,2,3,13,2,20,22,-,7,7,29,1,17,18,-,3,3,21,-,1,1,-,-,-,1,-,7,7,1,4,5,12,3,34,37,1,5,6,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,2,3,5,21,1,5,6,-,1,1,7,-,7,7,-,1,1,8,-,8,8,-,2,2,10,1,14,15,1,6,7,22,-,23,23,-,3,3,26,1,3,4,-,5,5,9,1,12,13,-,1,1,14,-,23,23,-,5,5,28,2,37,39,-,8,8,47,1,11,12,-,4,4,16,1,26,27,2,7,9,36,3,63,66,2,10,12,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,877
Educación técnica profesional y tecnológica,-,1,1,-,-,-,1,-,35,35,-,10,10,45,-,4,4,-,1,1,5,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,40,40,-,10,10,50,-,2,2,-,1,1,3,-,6,6,-,1,1,7,-,7,7,-,-,-,7,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,-,-,-,-,-,-,-,6,6,-,2,2,8,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,6,6,-,2,2,8,-,6,6,-,5,5,11,-,5,5,-,2,2,7,-,7,7,-,3,3,10,-,14,14,-,7,7,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,218
Universitario,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
"Especialización, maestría o equivalente",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
Doctorado o equivalente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Sin escolaridad,-,-,-,-,-,-,-,-,8,8,-,1,1,9,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,7,7,-,1,1,8,-,-,-,-,-,-,-,2,2,4,-,-,-,4,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,4,4,-,-,-,4,-,7,7,-,-,-,7,-,5,5,-,-,-,5,1,3,4,-,-,-,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,87
Sin información,-,2,2,-,-,-,2,-,50,50,4,11,15,65,-,1,1,-,1,1,2,-,1,1,-,-,-,1,3,13,16,-,1,1,17,2,11,13,-,1,1,14,-,1,1,-,1,1,2,-,3,3,1,1,2,5,-,8,8,-,-,-,8,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,1,1,-,2,2,3,-,7,7,-,1,1,8,-,2,2,-,-,-,2,-,2,2,-,1,1,3,1,34,35,2,10,12,47,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,6,6,-,1,1,7,-,1,1,-,-,-,1,1,2,3,-,-,-,3,3,9,12,-,5,5,17,-,1,1,-,-,-,1,2,5,7,-,-,-,7,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,6,6,-,-,-,6,-,2,2,-,-,-,2,1,10,11,1,1,2,13,-,12,12,1,4,5,17,-,4,4,-,3,3,7,-,1,1,-,-,-,1,273
TOTAL,1,6,7,-,-,-,7,20,325,345,21,65,86,431,1,20,21,4,6,10,31,-,4,4,-,-,-,4,9,82,91,3,14,17,108,19,293,312,11,51,62,374,1,46,47,3,8,11,58,3,66,69,6,12,18,87,3,79,82,1,9,10,92,2,10,12,-,1,1,13,3,30,33,3,2,5,38,10,55,65,5,14,19,84,3,54,57,1,8,9,66,-,4,4,2,1,3,7,3,24,27,2,10,12,39,12,120,132,5,27,32,164,-,1,1,1,-,1,2,-,3,3,-,-,-,3,3,75,78,4,16,20,98,5,16,21,-,1,1,22,3,27,30,1,7,8,38,6,47,53,1,10,11,64,6,48,54,3,15,18,72,6,85,91,3,7,10,101,1,9,10,2,9,11,21,3,29,32,3,4,7,39,8,66,74,3,11,14,88,8,102,110,11,23,34,144,3,43,46,1,9,10,56,6,84,90,7,13,20,110,15,153,168,13,33,46,214,-,7,7,-,4,4,11,1,2,3,-,-,-,3,2689
VARIABLE: ESTADO CIVIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soltero(a),-,1,1,-,-,-,1,17,159,176,15,37,52,228,1,8,9,4,1,5,14,-,2,2,-,-,-,2,5,32,37,3,4,7,44,15,170,185,11,30,41,226,1,19,20,-,1,1,21,3,28,31,6,5,11,42,2,37,39,1,1,2,41,2,4,6,-,1,1,7,3,11,14,3,1,4,18,9,28,37,4,5,9,46,3,23,26,1,3,4,30,-,1,1,2,1,3,4,3,13,16,2,4,6,22,8,39,47,2,7,9,56,-,-,-,1,-,1,1,-,-,-,-,-,-,-,2,26,28,3,5,8,36,5,7,12,-,-,-,12,2,9,11,1,1,2,13,5,23,28,1,8,9,37,6,27,33,3,10,13,46,5,35,40,3,2,5,45,1,7,8,2,3,5,13,3,13,16,3,1,4,20,6,33,39,3,4,7,46,8,40,48,10,12,22,70,2,18,20,1,5,6,26,6,39,45,4,7,11,56,12,75,87,11,14,25,112,-,2,2,-,-,-,2,1,-,1,-,-,-,1,1338
