SUICIDIOS EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
(65 a 69),-,-,-,-,-,-,-,-,13,13,-,2,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,1,1,7,-,12,12,-,5,5,17,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,9,9,-,2,2,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,5,5,-,1,1,6,-,8,8,-,1,1,9,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110
(70 a 74),-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,15,15,-,1,1,16,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,7,7,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,6,6,-,-,-,6,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79
(75 a 79),-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,7,7,-,1,1,8,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49
(80 y más),-,1,1,-,-,-,1,-,9,9,-,-,-,9,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60
TOTAL,1,6,7,-,-,-,7,17,332,349,15,43,58,407,2,16,18,2,6,8,26,-,3,3,-,-,-,3,4,62,66,2,10,12,78,16,221,237,12,70,82,319,6,51,57,2,9,11,68,7,56,63,7,5,12,75,5,54,59,2,9,11,70,6,14,20,4,1,5,25,5,21,26,2,3,5,31,6,44,50,5,18,23,73,6,51,57,6,6,12,69,-,3,3,3,1,4,7,6,29,35,3,4,7,42,14,100,114,5,25,30,144,-,1,1,-,-,-,1,-,1,1,-,2,2,3,6,62,68,4,11,15,83,-,13,13,1,1,2,15,4,37,41,3,10,13,54,2,56,58,7,4,11,69,6,39,45,6,15,21,66,6,67,73,4,9,13,86,3,19,22,2,3,5,27,2,38,40,-,-,-,40,3,47,50,5,17,22,72,10,95,105,4,12,16,121,-,24,24,2,8,10,34,7,81,88,4,15,19,107,11,150,161,8,23,31,192,-,2,2,-,3,3,5,-,1,1,-,-,-,1,2420
VARIABLE: CICLO VITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(06 a 11) Infancia,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,2,-,2,6,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22
(12 a 17) Adolescencia,1,-,1,-,-,-,1,17,-,17,14,-,14,31,2,-,2,1,-,1,3,-,-,-,-,-,-,-,4,-,4,2,-,2,6,12,-,12,10,-,10,22,6,-,6,2,-,2,8,6,-,6,6,-,6,12,4,-,4,2,-,2,6,5,-,5,4,-,4,9,5,-,5,2,-,2,7,6,-,6,4,-,4,10,5,-,5,6,-,6,11,-,-,-,3,-,3,3,6,-,6,2,-,2,8,14,-,14,5,-,5,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,4,-,4,10,-,-,-,1,-,1,1,3,-,3,3,-,3,6,1,-,1,7,-,7,8,6,-,6,6,-,6,12,4,-,4,4,-,4,8,3,-,3,2,-,2,5,2,-,2,-,-,-,2,3,-,3,5,-,5,8,10,-,10,4,-,4,14,-,-,-,2,-,2,2,5,-,5,4,-,4,9,11,-,11,7,-,7,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,259
(18 a 28) Juventud,-,3,3,-,-,-,3,-,110,110,-,19,19,129,-,7,7,-,3,3,10,-,1,1,-,-,-,1,-,15,15,-,3,3,18,-,71,71,-,26,26,97,-,13,13,-,5,5,18,-,15,15,-,1,1,16,-,14,14,-,4,4,18,-,6,6,-,1,1,7,-,8,8,-,1,1,9,-,16,16,-,11,11,27,-,13,13,-,4,4,17,-,1,1,-,1,1,2,-,6,6,-,3,3,9,-,25,25,-,7,7,32,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,25,25,-,5,5,30,-,4,4,-,-,-,4,-,12,12,-,4,4,16,-,19,19,-,3,3,22,-,18,18,-,5,5,23,-,22,22,-,4,4,26,-,9,9,-,-,-,9,-,18,18,-,-,-,18,-,14,14,-,5,5,19,-,24,24,-,3,3,27,-,6,6,-,-,-,6,-,23,23,-,7,7,30,-,48,48,-,10,10,58,-,2,2,-,3,3,5,-,1,1,-,-,-,1,710
(29 a 59) Adultez,-,2,2,-,-,-,2,-,167,167,-,20,20,187,-,6,6,-,2,2,8,-,1,1,-,-,-,1,-,33,33,-,5,5,38,-,97,97,-,36,36,133,-,29,29,-,3,3,32,-,33,33,-,2,2,35,-,30,30,-,4,4,34,-,6,6,-,-,-,6,-,9,9,-,2,2,11,-,18,18,-,4,4,22,-,25,25,-,2,2,27,-,1,1,-,-,-,1,-,11,11,-,-,-,11,-,47,47,-,16,16,63,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,24,24,-,4,4,28,-,6,6,-,1,1,7,-,21,21,-,6,6,27,-,27,27,-,-,-,27,-,17,17,-,9,9,26,-,29,29,-,5,5,34,-,9,9,-,3,3,12,-,14,14,-,-,-,14,-,24,24,-,10,10,34,-,43,43,-,7,7,50,-,13,13,-,5,5,18,-,36,36,-,8,8,44,-,76,76,-,9,9,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1018
(Más de 60) Adulto Mayor,-,1,1,-,-,-,1,-,55,55,-,4,4,59,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,14,14,-,2,2,16,-,53,53,-,8,8,61,-,9,9,-,1,1,10,-,8,8,-,2,2,10,-,10,10,-,1,1,11,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,10,10,-,3,3,13,-,13,13,-,-,-,13,-,1,1,-,-,-,1,-,12,12,-,1,1,13,-,28,28,-,2,2,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,-,2,2,15,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,10,10,-,1,1,11,-,4,4,-,1,1,5,-,16,16,-,-,-,16,-,1,1,-,-,-,1,-,6,6,-,-,-,6,-,9,9,-,2,2,11,-,28,28,-,2,2,30,-,5,5,-,3,3,8,-,22,22,-,-,-,22,-,26,26,-,4,4,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,411
TOTAL,1,6,7,-,-,-,7,17,332,349,15,43,58,407,2,16,18,2,6,8,26,-,3,3,-,-,-,3,4,62,66,2,10,12,78,16,221,237,12,70,82,319,6,51,57,2,9,11,68,7,56,63,7,5,12,75,5,54,59,2,9,11,70,6,14,20,4,1,5,25,5,21,26,2,3,5,31,6,44,50,5,18,23,73,6,51,57,6,6,12,69,-,3,3,3,1,4,7,6,29,35,3,4,7,42,14,100,114,5,25,30,144,-,1,1,-,-,-,1,-,1,1,-,2,2,3,6,62,68,4,11,15,83,-,13,13,1,1,2,15,4,37,41,3,10,13,54,2,56,58,7,4,11,69,6,39,45,6,15,21,66,6,67,73,4,9,13,86,3,19,22,2,3,5,27,2,38,40,-,-,-,40,3,47,50,5,17,22,72,10,95,105,4,12,16,121,-,24,24,2,8,10,34,7,81,88,4,15,19,107,11,150,161,8,23,31,192,-,2,2,-,3,3,5,-,1,1,-,-,-,1,2420
VARIABLE: ESCOLARIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educación inicial y educación preescolar,-,-,-,-,-,-,-,-,28,28,-,2,2,30,1,2,3,2,1,3,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,4,14,18,2,2,4,22,-,8,8,1,1,2,10,1,9,10,-,-,-,10,-,5,5,1,-,1,6,2,1,3,-,-,-,3,-,4,4,-,-,-,4,-,6,6,2,2,4,10,2,7,9,-,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,9,11,-,3,3,14,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,8,10,2,1,3,13,-,3,3,-,-,-,3,-,3,3,-,-,-,3,1,4,5,-,-,-,5,-,6,6,-,3,3,9,2,15,17,-,-,-,17,1,1,2,-,2,2,4,1,4,5,-,-,-,5,-,7,7,1,1,2,9,2,16,18,-,1,1,19,-,4,4,-,2,2,6,-,12,12,-,-,-,12,-,10,10,-,3,3,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,246
Educación básica primaria,1,2,3,-,-,-,3,10,74,84,7,7,14,98,1,5,6,-,1,1,7,-,2,2,-,-,-,2,2,21,23,1,1,2,25,5,42,47,5,8,13,60,3,15,18,1,2,3,21,3,20,23,4,1,5,28,5,25,30,1,3,4,34,1,3,4,3,1,4,8,4,7,11,2,-,2,13,3,15,18,3,4,7,25,4,13,17,3,1,4,21,-,1,1,2,-,2,3,3,10,13,1,1,2,15,3,32,35,1,6,7,42,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,19,20,-,3,3,23,-,5,5,1,-,1,6,1,11,12,-,4,4,16,1,11,12,7,1,8,20,4,9,13,4,2,6,19,2,23,25,1,3,4,29,1,10,11,1,-,1,12,-,10,10,-,-,-,10,2,11,13,1,4,5,18,7,30,37,2,3,5,42,-,12,12,1,3,4,16,5,25,30,1,4,5,35,6,47,53,2,6,8,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,713
Educación básica secundaria o secundaria baja,-,-,-,-,-,-,-,5,16,21,6,6,12,33,-,2,2,-,-,-,2,-,-,-,-,-,-,-,2,6,8,1,-,1,9,3,3,6,1,3,4,10,2,3,5,-,2,2,7,1,2,3,1,-,1,4,-,1,1,-,1,1,2,3,-,3,-,-,-,3,-,1,1,-,-,-,1,1,4,5,-,3,3,8,-,1,1,2,-,2,3,-,-,-,1,-,1,1,1,1,2,-,1,1,3,3,1,4,4,1,5,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4,2,1,3,7,-,2,2,-,-,-,2,1,1,2,2,1,3,5,-,3,3,-,-,-,3,2,3,5,1,1,2,7,1,6,7,3,-,3,10,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,7,7,3,2,5,12,1,3,4,1,1,2,6,-,1,1,1,-,1,2,-,7,7,1,2,3,10,3,17,20,3,3,6,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,187
Educación media o secundaria alta,-,3,3,-,-,-,3,-,110,110,-,12,12,122,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,21,21,-,4,4,25,2,113,115,3,43,46,161,1,14,15,-,2,2,17,1,10,11,-,2,2,13,-,17,17,-,4,4,21,-,4,4,1,-,1,5,1,5,6,-,3,3,9,2,10,12,-,6,6,18,-,16,16,1,2,3,19,-,-,-,-,1,1,1,2,9,11,-,2,2,13,4,30,34,-,9,9,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,-,4,4,20,-,3,3,-,1,1,4,-,7,7,-,1,1,8,-,13,13,-,1,1,14,-,16,16,-,7,7,23,-,12,12,-,5,5,17,-,6,6,1,-,1,7,-,16,16,-,-,-,16,1,13,14,-,8,8,22,-,25,25,1,5,6,31,-,2,2,-,1,1,3,1,26,27,1,5,6,33,1,38,39,1,4,5,44,-,-,-,-,1,1,1,-,1,1,-,-,-,1,719
Educación técnica profesional y tecnológica,-,-,-,-,-,-,-,-,35,35,-,9,9,44,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,18,18,-,8,8,26,-,5,5,-,-,-,5,-,4,4,-,-,-,4,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,4,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,4,4,-,1,1,5,-,3,3,-,2,2,5,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,7,7,-,1,1,8,-,2,2,-,1,1,3,-,4,4,-,3,3,7,-,10,10,-,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,161
Universitario,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
"Especialización, maestría o equivalente",-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Doctorado o equivalente,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Sin escolaridad,-,-,-,-,-,-,-,-,14,14,1,1,2,16,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,-,2,2,6,-,3,3,-,1,1,4,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,8,8,-,-,-,8,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,4,4,-,1,1,5,-,3,3,-,1,1,4,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92
Sin información,-,1,1,-,-,-,1,2,53,55,1,5,6,61,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,9,9,-,2,2,11,2,25,27,1,3,4,31,-,3,3,-,-,-,3,1,9,10,2,2,4,14,-,2,2,-,-,-,2,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,2,2,-,-,-,2,-,1,1,2,-,2,3,2,21,23,-,1,1,24,-,1,1,-,-,-,1,-,-,-,-,1,1,1,1,11,12,-,1,1,13,-,-,-,-,-,-,-,2,13,15,1,2,3,18,-,19,19,-,1,1,20,-,1,1,1,-,1,2,1,2,3,-,-,-,3,1,1,2,-,1,1,3,-,4,4,-,-,-,4,-,3,3,-,-,-,3,-,9,9,-,-,-,9,-,-,-,-,-,-,-,1,5,6,1,-,1,7,1,25,26,2,6,8,34,-,2,2,-,2,2,4,-,-,-,-,-,-,-,289
TOTAL,1,6,7,-,-,-,7,17,332,349,15,43,58,407,2,16,18,2,6,8,26,-,3,3,-,-,-,3,4,62,66,2,10,12,78,16,221,237,12,70,82,319,6,51,57,2,9,11,68,7,56,63,7,5,12,75,5,54,59,2,9,11,70,6,14,20,4,1,5,25,5,21,26,2,3,5,31,6,44,50,5,18,23,73,6,51,57,6,6,12,69,-,3,3,3,1,4,7,6,29,35,3,4,7,42,14,100,114,5,25,30,144,-,1,1,-,-,-,1,-,1,1,-,2,2,3,6,62,68,4,11,15,83,-,13,13,1,1,2,15,4,37,41,3,10,13,54,2,56,58,7,4,11,69,6,39,45,6,15,21,66,6,67,73,4,9,13,86,3,19,22,2,3,5,27,2,38,40,-,-,-,40,3,47,50,5,17,22,72,10,95,105,4,12,16,121,-,24,24,2,8,10,34,7,81,88,4,15,19,107,11,150,161,8,23,31,192,-,2,2,-,3,3,5,-,1,1,-,-,-,1,2420
VARIABLE: ESTADO CIVIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soltero(a),1,3,4,-,-,-,4,15,166,181,13,19,32,213,2,7,9,1,1,2,11,-,2,2,-,-,-,2,3,22,25,1,1,2,27,13,117,130,10,39,49,179,6,20,26,-,6,6,32,7,22,29,5,1,6,35,5,29,34,2,6,8,42,5,6,11,2,-,2,13,5,10,15,1,3,4,19,5,16,21,3,7,10,31,5,19,24,6,-,6,30,-,1,1,1,-,1,2,6,12,18,3,3,6,24,14,33,47,4,11,15,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,25,30,3,2,5,35,-,3,3,1,1,2,5,3,7,10,2,3,5,15,2,34,36,6,3,9,45,6,20,26,6,5,11,37,5,26,31,3,4,7,38,3,9,12,2,-,2,14,2,25,27,-,-,-,27,3,19,22,4,7,11,33,10,40,50,3,8,11,61,-,14,14,2,3,5,19,6,33,39,3,7,10,49,11,61,72,7,11,18,90,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1195
